participant_id,household_size,contact_home,contact_work,contact_school,contact_transport,contact_leisure,contact_other,gender_female,gender_male,age_adult,age_elderly,age_young,age_years
7824,2,0,0,0,0,0,1,1,0,1,0,0,23
7824,2,0,0,0,0,1,0,1,0,1,0,0,40
7824,2,1,0,0,1,1,1,1,0,1,0,0,58
7824,2,0,0,0,0,0,1,1,0,1,0,0,60
7824,2,0,0,0,0,0,1,1,0,1,0,0,30
7824,2,0,0,0,0,0,1,1,0,1,0,0,32
7824,2,0,0,0,0,0,1,1,0,0,0,1,1
7824,2,0,0,0,0,1,0,1,0,1,0,0,30
7824,2,0,0,0,1,1,0,1,0,0,1,0,72
7824,2,0,0,0,1,1,0,1,0,1,0,0,70
7824,2,0,0,0,0,1,0,1,0,1,0,0,62
7824,2,0,0,0,0,1,0,1,0,1,0,0,56
7824,2,0,0,0,0,1,0,1,0,1,0,0,41
7824,2,1,0,0,0,0,1,1,0,1,0,0,27
7824,2,0,0,0,0,1,0,1,0,1,0,0,70
7824,2,0,0,0,0,1,0,1,0,1,0,0,64
7824,2,0,0,0,0,1,0,1,0,1,0,0,30
7824,2,0,0,0,1,1,0,1,0,1,0,0,65
7824,2,0,0,0,0,1,0,1,0,1,0,0,64
7825,2,0,1,0,0,0,0,0,1,1,0,0,37
7825,2,0,1,0,0,0,0,0,1,1,0,0,27
7825,2,0,1,0,0,0,0,0,1,1,0,0,27
7825,2,0,1,0,0,0,0,0,1,1,0,0,27
7825,2,0,1,0,0,0,0,0,1,1,0,0,55
7825,2,1,0,0,0,0,0,0,1,1,0,0,43
7825,2,0,1,0,0,0,0,0,1,1,0,0,45
7826,2,0,0,0,0,0,1,0,1,1,0,0,47
7826,2,1,0,0,0,0,0,0,1,1,0,0,48
7826,2,1,0,0,0,0,0,0,1,1,0,0,25
7826,2,1,0,0,0,0,0,0,1,1,0,0,50
7826,2,1,0,0,0,0,0,0,1,1,0,0,25
7826,2,0,0,0,0,0,1,0,1,1,0,0,37
7826,2,0,0,0,0,0,1,0,1,1,0,0,32
7826,2,0,0,0,0,0,1,0,1,1,0,0,52
7826,2,0,0,0,1,1,0,0,1,1,0,0,45
7826,2,0,0,0,0,0,1,0,1,0,1,0,84
7826,2,0,0,0,0,0,1,0,1,0,1,0,79
7826,2,0,0,0,0,0,1,0,1,1,0,0,47
7826,2,0,0,0,0,0,1,0,1,1,0,0,52
7826,2,0,0,0,0,0,1,0,1,1,0,0,42
7826,2,0,0,0,0,0,1,0,1,1,0,0,37
7826,2,0,0,0,0,0,1,0,1,1,0,0,22
7827,2,0,0,0,0,0,1,0,1,1,0,0,40
7827,2,0,0,0,0,1,0,0,1,1,0,0,70
7827,2,0,0,0,0,1,0,0,1,1,0,0,40
7827,2,0,0,0,0,1,0,0,1,1,0,0,59
7827,2,0,0,0,0,1,0,0,1,1,0,0,65
7827,2,0,0,0,0,1,0,0,1,1,0,0,50
7827,2,0,0,0,0,0,1,0,1,1,0,0,30
7827,2,0,0,0,1,0,0,0,1,1,0,0,60
7827,2,1,0,0,0,0,0,0,1,1,0,0,66
7827,2,0,0,0,0,1,0,0,1,1,0,0,60
7828,4,1,0,0,0,0,0,1,0,1,0,0,42
7828,4,1,0,0,0,0,0,1,0,0,0,1,7
7828,4,1,0,0,0,0,0,1,0,0,0,1,10
7828,4,0,0,0,0,0,1,1,0,1,0,0,27
7828,4,0,0,0,0,1,0,1,0,1,0,0,32
7829,3,1,0,0,0,0,0,1,0,1,0,0,22
7829,3,1,0,0,0,0,0,1,0,1,0,0,25
7829,3,1,0,0,0,0,0,1,0,1,0,0,21
7830,3,1,0,0,0,0,0,1,0,0,1,0,75
7830,3,1,0,0,0,0,0,1,0,1,0,0,54
7830,3,1,0,0,0,0,0,1,0,1,0,0,31
7830,3,1,0,0,0,0,0,1,0,1,0,0,37
7830,3,0,0,0,0,0,1,1,0,0,0,1,10
7831,1,0,0,0,0,1,0,0,1,1,0,0,55
7831,1,0,0,0,0,1,0,0,1,1,0,0,45
7831,1,0,0,0,0,1,0,0,1,1,0,0,45
7831,1,0,0,0,0,1,0,0,1,1,0,0,25
7832,3,0,0,0,0,0,1,0,1,1,0,0,69
7832,3,1,0,0,0,0,0,0,1,1,0,0,44
7832,3,0,1,0,0,0,0,0,1,1,0,0,65
7832,3,0,1,0,0,0,0,0,1,1,0,0,45
7832,3,0,1,0,0,0,0,0,1,0,1,0,77
7832,3,0,0,0,0,0,1,0,1,1,0,0,70
7832,3,0,0,0,0,0,1,0,1,0,1,0,82
7832,3,0,0,0,0,1,0,0,1,0,1,0,72
7832,3,1,0,0,0,0,0,0,1,1,0,0,68
7832,3,1,0,0,0,0,0,0,1,1,0,0,22
7832,3,0,1,0,0,0,0,0,1,1,0,0,51
7832,3,0,1,0,0,0,0,0,1,1,0,0,25
7832,3,1,0,0,0,0,0,0,1,1,0,0,20
7832,3,0,1,0,0,0,0,0,1,1,0,0,32
7832,3,0,1,0,0,0,0,0,1,1,0,0,30
7832,3,0,1,0,0,0,0,0,1,1,0,0,37
7832,3,0,1,0,0,0,0,0,1,1,0,0,46
7832,3,0,1,0,0,0,0,0,1,1,0,0,48
7832,3,0,1,0,0,0,0,0,1,1,0,0,25
7832,3,0,1,0,0,0,0,0,1,1,0,0,23
7832,3,0,1,0,0,0,0,0,1,1,0,0,53
7832,3,0,1,0,0,0,0,0,1,1,0,0,43
7832,3,0,1,0,0,0,0,0,1,1,0,0,50
7832,3,0,1,0,0,0,0,0,1,1,0,0,31
7832,3,0,1,0,0,0,0,0,1,1,0,0,32
7833,2,0,0,0,0,0,1,0,1,1,0,0,25
7833,2,1,0,0,0,0,0,0,1,1,0,0,45
7833,2,0,0,0,0,0,1,0,1,1,0,0,60
7833,2,0,0,0,0,0,1,0,1,1,0,0,64
7833,2,1,0,0,0,0,0,0,1,1,0,0,50
7833,2,1,0,0,0,0,0,0,1,0,1,0,73
7833,2,1,0,0,0,0,0,0,1,0,1,0,75
7833,2,0,0,0,0,0,1,0,1,1,0,0,51
7833,2,1,0,0,0,0,0,0,1,1,0,0,70
7834,5,1,0,0,0,0,0,1,0,1,0,0,53
7834,5,0,0,0,0,1,0,1,0,1,0,0,57
7834,5,1,0,0,0,0,0,1,0,1,0,0,27
7835,4,1,0,0,0,0,0,0,1,1,0,0,46
7835,4,0,0,0,0,1,0,0,1,1,0,0,42
7835,4,0,0,0,0,1,0,0,1,1,0,0,62
7835,4,0,0,0,0,1,0,0,1,1,0,0,47
7835,4,0,0,0,0,1,0,0,1,1,0,0,52
7835,4,0,0,0,0,1,0,0,1,1,0,0,22
7835,4,0,0,0,0,1,0,0,1,1,0,0,42
7835,4,0,1,0,0,0,0,0,1,1,0,0,62
7835,4,0,0,0,0,1,0,0,1,1,0,0,62
7835,4,0,0,0,0,1,0,0,1,1,0,0,22
7835,4,0,0,0,0,0,1,0,1,1,0,0,42
7835,4,0,0,0,0,0,1,0,1,1,0,0,42
7835,4,0,1,0,0,0,0,0,1,1,0,0,27
7835,4,0,1,0,0,0,0,0,1,1,0,0,62
7835,4,0,1,0,0,0,0,0,1,1,0,0,62
7835,4,0,0,0,0,1,0,0,1,1,0,0,27
7835,4,0,0,0,1,0,0,0,1,1,0,0,57
7835,4,1,0,0,0,0,0,0,1,1,0,0,46
7835,4,0,0,0,0,1,0,0,1,1,0,0,47
7835,4,0,1,0,0,0,0,0,1,1,0,0,32
7836,2,1,0,0,0,0,0,0,1,1,0,0,27
7836,2,0,0,0,0,0,1,0,1,0,1,0,76
7836,2,1,0,0,0,0,0,0,1,1,0,0,67
7836,2,1,0,0,0,0,0,0,1,0,1,0,79
7836,2,1,0,0,0,0,0,0,1,1,0,0,59
7836,2,0,0,0,0,1,0,0,1,1,0,0,49
7836,2,0,0,0,0,1,0,0,1,1,0,0,51
7836,2,0,0,0,0,0,1,0,1,0,1,0,93
7836,2,1,0,0,0,0,0,0,1,1,0,0,40
7836,2,0,0,0,0,1,0,0,1,1,0,0,50
7837,2,0,1,0,0,0,0,1,0,1,0,0,42
7837,2,0,1,0,0,0,0,1,0,1,0,0,26
7837,2,0,0,0,0,1,0,1,0,1,0,0,42
7837,2,0,0,0,0,1,0,1,0,1,0,0,42
7837,2,0,0,0,0,1,0,1,0,1,0,0,42
7837,2,0,0,0,0,1,0,1,0,1,0,0,62
7837,2,0,1,0,0,0,0,1,0,1,0,0,38
7837,2,0,1,0,0,0,0,1,0,1,0,0,52
7837,2,0,1,0,0,0,0,1,0,1,0,0,45
7837,2,0,0,0,0,0,1,1,0,0,1,0,85
7837,2,1,0,0,0,0,0,1,0,1,0,0,60
7837,2,0,1,0,0,0,0,1,0,1,0,0,45
7837,2,0,1,0,0,0,0,1,0,1,0,0,46
7837,2,0,1,0,0,0,0,1,0,1,0,0,55
7837,2,0,1,0,0,0,0,1,0,1,0,0,55
7838,2,0,1,0,0,0,0,1,0,1,0,0,58
7838,2,1,0,0,0,0,1,1,0,1,0,0,47
7838,2,0,1,0,0,0,0,1,0,1,0,0,57
7838,2,0,1,0,0,0,0,1,0,1,0,0,46
7838,2,0,1,0,0,0,0,1,0,1,0,0,43
7838,2,0,0,0,1,0,0,1,0,1,0,0,60
7838,2,0,1,0,0,0,0,1,0,1,0,0,63
7838,2,0,0,0,1,0,0,1,0,1,0,0,17
7838,2,0,1,0,0,0,0,1,0,1,0,0,40
7839,3,0,0,0,0,0,1,1,0,1,0,0,30
7839,3,1,0,0,0,0,0,1,0,1,0,0,19
7839,3,0,0,0,0,0,1,1,0,1,0,0,49
7839,3,1,0,0,0,0,0,1,0,0,0,1,14
7839,3,1,0,0,0,0,0,1,0,1,0,0,44
7839,3,1,0,0,0,0,0,1,0,1,0,0,17
7839,3,0,0,0,0,1,0,1,0,1,0,0,50
7840,3,0,1,0,0,0,0,1,0,0,0,1,11
7840,3,0,0,0,1,0,0,1,0,1,0,0,45
7840,3,0,0,0,0,0,1,1,0,1,0,0,35
7840,3,0,1,0,1,0,0,1,0,1,0,0,65
7840,3,0,0,0,1,0,0,1,0,0,0,1,10
7840,3,0,0,0,1,0,0,1,0,1,0,0,45
7840,3,0,1,0,0,0,0,1,0,1,0,0,39
7840,3,1,0,0,1,1,0,1,0,0,0,1,5
7840,3,0,1,0,0,0,0,1,0,1,0,0,35
7840,3,0,1,0,0,0,0,1,0,1,0,0,35
7840,3,1,0,0,1,0,0,1,0,1,0,0,42
7840,3,0,0,0,1,0,0,1,0,0,0,1,14
7840,3,0,1,0,0,0,0,1,0,1,0,0,17
7841,2,0,0,0,1,0,0,0,1,1,0,0,37
7841,2,0,0,0,0,0,1,0,1,1,0,0,57
7841,2,0,0,1,0,0,0,0,1,1,0,0,37
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7841,2,0,0,0,1,0,0,0,1,0,0,1,8
7841,2,1,0,0,0,0,0,0,1,1,0,0,50
7841,2,0,0,0,1,0,0,0,1,1,0,0,35
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7841,2,0,0,0,1,0,0,0,1,1,0,0,62
7841,2,0,0,0,1,0,0,0,1,1,0,0,62
7841,2,0,0,0,1,0,0,0,1,1,0,0,60
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7841,2,0,0,0,1,0,0,0,1,1,0,0,62
7841,2,0,0,0,1,0,0,0,1,1,0,0,57
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7841,2,0,0,0,1,0,0,0,1,1,0,0,55
7842,1,0,0,0,0,1,0,0,1,1,0,0,40
7842,1,0,0,0,0,1,0,0,1,1,0,0,47
7842,1,0,0,0,0,1,0,0,1,1,0,0,23
7843,3,0,1,0,0,0,0,0,1,1,0,0,40
7843,3,0,0,0,0,0,1,0,1,1,0,0,22
7843,3,0,0,0,0,0,1,0,1,1,0,0,22
7843,3,0,0,0,0,0,1,0,1,1,0,0,50
7843,3,0,0,0,0,0,1,0,1,1,0,0,48
7843,3,0,0,0,0,0,1,0,1,1,0,0,37
7843,3,0,1,0,0,0,0,0,1,1,0,0,27
7843,3,0,0,0,0,1,0,0,1,1,0,0,32
7843,3,0,1,0,0,0,0,0,1,1,0,0,22
7843,3,0,0,1,0,0,0,0,1,1,0,0,32
7843,3,0,0,0,0,1,0,0,1,1,0,0,28
7843,3,0,0,0,0,1,0,0,1,1,0,0,42
7843,3,0,0,0,0,1,0,0,1,1,0,0,27
7843,3,1,0,0,0,0,0,0,1,1,0,0,24
7843,3,1,0,0,0,0,0,0,1,0,1,0,81
7843,3,0,0,0,0,1,0,0,1,1,0,0,26
7843,3,1,0,0,0,0,0,0,1,0,1,0,81
7843,3,1,0,0,0,0,0,0,1,1,0,0,54
7843,3,0,0,0,0,1,0,0,1,0,1,0,79
7843,3,1,0,0,0,0,0,0,1,1,0,0,54
7843,3,0,0,0,0,1,0,0,1,1,0,0,25
7844,2,1,0,0,0,0,0,1,0,1,0,0,38
7844,2,0,1,0,0,0,0,1,0,1,0,0,19
7844,2,0,1,0,0,0,0,1,0,1,0,0,17
7844,2,0,1,0,0,0,0,1,0,1,0,0,47
7844,2,0,1,0,0,0,0,1,0,1,0,0,17
7845,6,1,0,0,0,0,1,0,1,0,0,1,14
7845,6,1,1,1,0,0,1,0,1,1,0,0,39
7845,6,0,1,0,0,0,0,0,1,0,0,1,14
7845,6,0,1,0,1,0,0,0,1,1,0,0,39
7846,2,1,0,0,0,0,0,1,0,1,0,0,45
7846,2,1,0,0,0,0,0,1,0,0,0,1,14
7846,2,1,0,0,0,0,0,1,0,0,1,0,75
7846,2,1,0,0,0,0,0,1,0,0,0,1,15
7846,2,1,0,0,0,0,0,1,0,1,0,0,25
7846,2,0,0,0,0,0,1,1,0,1,0,0,35
7846,2,0,0,0,0,0,1,1,0,1,0,0,25
7846,2,1,0,0,0,0,0,1,0,1,0,0,55
7846,2,0,0,0,1,0,0,1,0,1,0,0,45
7846,2,1,0,0,0,0,0,1,0,1,0,0,35
7846,2,1,0,0,0,0,0,1,0,1,0,0,46
7847,3,1,0,0,0,0,0,1,0,1,0,0,30
7847,3,0,0,0,0,0,1,1,0,1,0,0,65
7847,3,0,1,0,0,0,0,1,0,1,0,0,31
7847,3,0,1,0,0,0,0,1,0,1,0,0,32
7847,3,0,1,0,0,0,0,1,0,1,0,0,32
7847,3,0,1,0,0,0,0,1,0,1,0,0,30
7847,3,1,0,0,1,0,0,1,0,0,0,1,1
7847,3,0,0,0,0,0,1,1,0,1,0,0,67
7847,3,0,1,0,0,0,0,1,0,1,0,0,29
7847,3,0,1,0,0,0,0,1,0,1,0,0,37
7847,3,0,1,0,0,0,0,1,0,1,0,0,32
7847,3,0,1,0,0,0,0,1,0,1,0,0,28
7847,3,0,1,0,0,0,0,1,0,1,0,0,36
7847,3,0,1,0,0,0,0,1,0,1,0,0,34
7847,3,0,1,0,0,0,0,1,0,1,0,0,26
7847,3,0,1,0,0,0,0,1,0,1,0,0,25
7847,3,0,1,0,0,0,0,1,0,1,0,0,39
7847,3,0,1,0,0,0,0,1,0,1,0,0,50
7847,3,0,1,0,0,0,0,1,0,1,0,0,47
7848,2,1,0,0,0,0,0,0,1,1,0,0,37
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7848,2,0,0,0,0,1,0,0,1,1,0,0,32
7848,2,0,0,0,0,1,0,0,1,1,0,0,32
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7848,2,0,0,0,1,0,0,0,1,1,0,0,42
7848,2,0,0,0,1,0,0,0,1,1,0,0,42
7848,2,0,0,0,0,1,0,0,1,1,0,0,42
7848,2,1,0,0,0,0,0,0,1,1,0,0,42
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7848,2,1,0,0,0,0,0,0,1,0,0,1,2
7848,2,1,0,0,0,0,0,0,1,0,0,1,4
7848,2,0,0,0,1,0,0,0,1,1,0,0,42
7848,2,0,0,0,0,1,0,0,1,1,0,0,67
7848,2,0,0,0,0,1,0,0,1,1,0,0,57
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7848,2,0,0,0,0,1,0,0,1,1,0,0,32
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7848,2,0,0,0,0,1,0,0,1,1,0,0,37
7848,2,0,0,0,0,1,0,0,1,1,0,0,32
7848,2,0,0,0,0,1,0,0,1,1,0,0,27
7848,2,0,0,0,0,1,0,0,1,1,0,0,59
7848,2,0,0,0,0,1,0,0,1,1,0,0,42
7848,2,1,0,0,0,0,0,0,1,1,0,0,65
7848,2,0,0,0,0,1,0,0,1,1,0,0,47
7849,3,0,0,0,0,1,0,0,1,1,0,0,27
7849,3,1,0,0,0,0,0,0,1,1,0,0,28
7849,3,1,0,0,0,0,0,0,1,0,0,1,2
7849,3,0,0,0,0,1,0,0,1,1,0,0,25
7849,3,0,0,0,1,0,0,0,1,1,0,0,37
7850,1,1,0,0,0,0,0,0,1,0,1,0,77
7850,1,0,0,0,0,0,1,0,1,1,0,0,32
7850,1,0,0,0,0,0,1,0,1,1,0,0,27
7850,1,0,0,0,0,0,1,0,1,1,0,0,42
7850,1,1,0,0,0,0,0,0,1,1,0,0,62
7850,1,0,0,0,0,0,1,0,1,1,0,0,22
7850,1,0,0,0,0,0,1,0,1,1,0,0,67
7850,1,0,0,0,0,0,1,0,1,1,0,0,37
7850,1,0,0,0,1,0,0,0,1,1,0,0,32
7850,1,0,0,0,0,0,1,0,1,1,0,0,27
7851,2,0,0,0,0,0,1,0,1,1,0,0,17
7851,2,1,0,0,0,0,0,0,1,1,0,0,29
7851,2,1,0,0,0,0,0,0,1,1,0,0,32
7851,2,0,0,0,0,0,1,0,1,1,0,0,42
7852,5,0,1,0,0,0,1,1,0,1,0,0,42
7852,5,0,1,0,0,0,0,1,0,1,0,0,28
7852,5,0,1,0,0,1,0,1,0,1,0,0,34
7852,5,0,0,1,0,0,0,1,0,1,0,0,67
7852,5,0,0,0,0,1,1,1,0,1,0,0,25
7852,5,0,0,0,0,1,1,1,0,1,0,0,32
7852,5,0,1,0,0,0,0,1,0,1,0,0,30
7852,5,1,0,0,0,0,0,1,0,1,0,0,20
7852,5,1,0,0,0,0,0,1,0,1,0,0,22
7852,5,1,0,0,0,0,0,1,0,1,0,0,52
7852,5,1,0,0,0,0,0,1,0,1,0,0,50
7852,5,0,0,1,0,0,0,1,0,1,0,0,26
7852,5,0,0,1,0,0,0,1,0,1,0,0,27
7853,2,0,0,0,0,1,0,0,1,1,0,0,69
7853,2,0,0,0,0,1,0,0,1,1,0,0,42
7853,2,0,0,0,0,1,0,0,1,1,0,0,37
7853,2,0,0,0,0,1,0,0,1,1,0,0,43
7853,2,0,0,0,0,1,0,0,1,1,0,0,39
7853,2,0,0,0,0,0,1,0,1,1,0,0,37
7853,2,0,0,0,0,0,1,0,1,1,0,0,26
7853,2,0,0,0,0,0,1,0,1,1,0,0,57
7853,2,0,0,0,0,1,0,0,1,1,0,0,67
7853,2,0,0,0,0,1,0,0,1,0,1,0,79
7854,3,1,0,0,0,0,0,1,0,1,0,0,52
7854,3,0,0,0,0,0,1,1,0,1,0,0,37
7854,3,1,0,0,0,0,0,1,0,1,0,0,27
7855,5,1,0,0,0,0,1,0,1,1,0,0,35
7855,5,0,0,0,0,1,0,0,1,1,0,0,25
7855,5,0,0,0,0,0,1,0,1,1,0,0,45
7855,5,0,0,0,0,0,1,0,1,1,0,0,35
7855,5,0,0,0,0,0,1,0,1,1,0,0,45
7855,5,1,0,0,0,0,0,0,1,1,0,0,16
7855,5,1,0,1,0,0,0,0,1,1,0,0,16
7855,5,1,0,1,0,0,0,0,1,0,0,1,14
7855,5,1,0,1,0,0,0,0,1,0,0,1,12
7855,5,1,0,0,0,0,0,0,1,1,0,0,47
7855,5,1,0,0,0,0,0,0,1,1,0,0,45
7855,5,0,0,0,0,0,1,0,1,1,0,0,45
7856,5,0,0,0,0,0,1,1,0,0,1,0,72
7856,5,0,0,0,0,0,1,1,0,0,1,0,72
7856,5,0,0,0,0,0,1,1,0,1,0,0,37
7856,5,0,0,0,0,0,1,1,0,1,0,0,32
7856,5,0,0,0,0,0,1,1,0,1,0,0,32
7856,5,0,0,0,0,0,1,1,0,0,1,0,72
7856,5,0,0,0,0,0,1,1,0,0,1,0,77
7856,5,0,0,0,0,0,1,1,0,1,0,0,62
7856,5,0,0,0,0,0,1,1,0,1,0,0,62
7856,5,0,0,0,0,0,1,1,0,1,0,0,67
7856,5,0,0,0,0,0,1,1,0,1,0,0,42
7856,5,0,0,0,0,0,1,1,0,1,0,0,37
7856,5,0,0,0,0,0,1,1,0,1,0,0,27
7856,5,0,0,0,0,0,1,1,0,0,1,0,72
7856,5,0,0,0,0,0,1,1,0,1,0,0,45
7856,5,1,0,0,0,0,1,1,0,1,0,0,16
7856,5,0,0,0,0,0,1,1,0,1,0,0,37
7856,5,0,0,0,0,0,1,1,0,1,0,0,32
7856,5,0,0,0,0,0,1,1,0,0,1,0,74
7856,5,1,0,0,0,0,1,1,0,1,0,0,48
7856,5,1,0,0,0,0,1,1,0,1,0,0,21
7856,5,1,0,0,0,0,1,1,0,1,0,0,24
7856,5,0,0,0,0,0,1,1,0,1,0,0,23
7856,5,0,0,0,0,0,1,1,0,0,0,1,7
7856,5,1,0,0,0,0,1,1,0,1,0,0,48
7856,5,0,0,0,0,0,1,1,0,0,0,1,11
7856,5,0,0,0,0,0,1,1,0,1,0,0,20
7856,5,0,0,0,0,0,1,1,0,1,0,0,37
7856,5,0,0,0,0,0,1,1,0,1,0,0,55
7856,5,0,0,0,0,0,1,1,0,1,0,0,46
7856,5,0,0,0,0,0,1,1,0,1,0,0,43
7856,5,0,0,0,0,0,1,1,0,1,0,0,37
7857,4,0,1,0,0,0,0,1,0,1,0,0,25
7857,4,0,0,0,0,0,1,1,0,1,0,0,39
7857,4,0,1,0,0,0,0,1,0,1,0,0,52
7857,4,0,1,0,0,0,0,1,0,1,0,0,30
7857,4,0,1,0,0,0,0,1,0,0,0,1,12
7857,4,0,1,0,0,0,0,1,0,1,0,0,52
7857,4,0,1,0,0,0,0,1,0,1,0,0,60
7857,4,0,0,0,0,0,1,1,0,1,0,0,35
7857,4,0,0,0,0,0,1,1,0,1,0,0,37
7857,4,0,0,0,0,0,1,1,0,0,1,0,72
7857,4,1,0,0,0,0,0,1,0,1,0,0,49
7857,4,0,0,0,0,0,1,1,0,1,0,0,27
7857,4,1,0,0,0,0,0,1,0,1,0,0,52
7858,2,1,0,0,0,0,1,0,1,1,0,0,54
7858,2,0,1,0,0,0,0,0,1,1,0,0,51
7858,2,1,0,0,0,0,0,0,1,1,0,0,55
7858,2,1,0,0,0,0,1,0,1,1,0,0,31
7858,2,1,0,0,0,0,1,0,1,1,0,0,30
7858,2,1,0,0,0,0,1,0,1,1,0,0,24
7858,2,0,0,0,0,0,1,0,1,1,0,0,27
7858,2,1,0,0,0,0,1,0,1,1,0,0,26
7858,2,1,0,0,0,0,1,0,1,1,0,0,59
7858,2,0,1,0,0,0,0,0,1,1,0,0,43
7858,2,1,0,0,0,0,1,0,1,0,1,0,81
7858,2,1,0,0,0,0,1,0,1,0,1,0,76
7858,2,0,0,0,0,0,1,0,1,1,0,0,23
7858,2,0,1,0,0,0,0,0,1,1,0,0,42
7858,2,1,0,0,0,0,1,0,1,0,1,0,91
7858,2,0,1,0,0,0,0,0,1,1,0,0,44
7858,2,0,1,0,0,0,0,0,1,1,0,0,53
7858,2,0,1,0,0,0,0,0,1,1,0,0,37
7858,2,0,1,0,0,0,0,0,1,1,0,0,50
7858,2,0,1,0,0,0,0,0,1,1,0,0,49
7858,2,0,1,0,0,0,0,0,1,1,0,0,44
7858,2,0,1,0,0,0,0,0,1,1,0,0,47
7858,2,0,1,0,0,0,0,0,1,1,0,0,56
7858,2,0,1,0,0,0,0,0,1,1,0,0,45
7858,2,0,1,0,0,0,0,0,1,1,0,0,32
7858,2,0,1,0,0,0,0,0,1,1,0,0,32
7858,2,0,1,0,0,0,0,0,1,1,0,0,32
7858,2,0,1,0,0,0,0,0,1,1,0,0,57
7858,2,0,1,0,0,0,0,0,1,1,0,0,46
7859,1,1,0,0,0,0,0,1,0,1,0,0,47
7859,1,0,0,0,0,0,1,1,0,1,0,0,37
7859,1,1,0,0,0,0,0,1,0,1,0,0,35
7859,1,1,0,0,0,0,0,1,0,1,0,0,35
7859,1,0,0,0,0,0,1,1,0,0,0,1,3
7859,1,0,0,0,0,0,1,1,0,1,0,0,36
7859,1,0,0,0,1,0,0,1,0,0,1,0,81
7859,1,1,0,0,0,0,0,1,0,0,1,0,72
7859,1,0,0,0,0,1,0,1,0,0,1,0,82
7860,4,0,0,0,0,1,0,0,1,0,1,0,80
7860,4,0,0,0,0,1,0,0,1,1,0,0,40
7860,4,0,0,0,0,1,0,0,1,1,0,0,24
7860,4,0,0,0,0,1,0,0,1,1,0,0,46
7860,4,0,0,0,0,1,0,0,1,1,0,0,46
7860,4,0,0,0,0,0,1,0,1,1,0,0,35
7860,4,0,0,0,0,0,1,0,1,1,0,0,35
7860,4,0,0,0,0,0,1,0,1,1,0,0,45
7860,4,1,0,0,0,0,0,0,1,1,0,0,48
7860,4,1,0,0,0,0,0,0,1,1,0,0,54
7860,4,1,0,0,1,1,0,0,1,1,0,0,21
7860,4,0,0,0,0,1,0,0,1,1,0,0,45
7861,3,1,0,0,0,0,0,0,1,0,0,1,2
7861,3,0,0,0,0,0,1,0,1,1,0,0,32
7861,3,0,0,0,0,1,0,0,1,1,0,0,35
7861,3,0,1,0,0,0,0,0,1,1,0,0,42
7861,3,0,1,0,0,0,0,0,1,1,0,0,27
7861,3,1,0,0,0,0,0,0,1,1,0,0,30
7861,3,0,1,0,0,0,0,0,1,1,0,0,32
7862,3,0,1,0,0,0,0,0,1,1,0,0,32
7862,3,0,0,0,0,1,0,0,1,1,0,0,24
7862,3,1,0,0,0,0,0,0,1,1,0,0,50
7862,3,1,0,0,0,0,0,0,1,1,0,0,47
7862,3,0,0,0,0,1,0,0,1,1,0,0,25
7863,2,1,0,0,0,0,0,0,1,1,0,0,60
7863,2,0,0,0,0,0,1,0,1,1,0,0,27
7863,2,0,0,0,0,1,0,0,1,1,0,0,37
7864,3,0,0,0,0,1,0,0,1,1,0,0,16
7864,3,0,0,0,0,0,1,0,1,1,0,0,27
7864,3,1,0,0,0,0,0,0,1,1,0,0,36
7864,3,1,0,0,0,0,0,0,1,0,0,1,13
7864,3,0,0,0,0,0,1,0,1,1,0,0,42
7865,2,1,0,0,0,0,0,0,1,1,0,0,27
7865,2,0,0,0,0,1,0,0,1,1,0,0,31
7865,2,0,0,0,0,1,0,0,1,1,0,0,32
7865,2,0,0,0,0,0,1,0,1,1,0,0,37
7865,2,1,0,0,0,0,0,0,1,1,0,0,28
7866,1,0,0,0,0,1,0,1,0,1,0,0,22
7866,1,0,0,0,0,1,0,1,0,1,0,0,26
7866,1,0,0,0,0,0,1,1,0,1,0,0,32
7866,1,0,0,0,0,1,0,1,0,1,0,0,27
7867,1,0,1,0,0,0,0,0,1,1,0,0,27
7867,1,0,0,0,0,0,1,0,1,1,0,0,42
7867,1,0,0,0,0,1,0,0,1,1,0,0,25
7867,1,0,1,0,0,0,0,0,1,1,0,0,32
7868,3,0,0,1,0,0,0,0,1,1,0,0,19
7868,3,0,0,0,1,0,0,0,1,1,0,0,21
7868,3,0,0,1,0,0,0,0,1,1,0,0,20
7868,3,0,0,1,0,0,0,0,1,1,0,0,18
7868,3,0,0,1,0,0,0,0,1,1,0,0,20
7868,3,0,0,1,0,0,0,0,1,1,0,0,21
7868,3,0,0,1,0,0,0,0,1,1,0,0,19
7868,3,1,0,0,0,0,0,0,1,1,0,0,40
7868,3,0,0,1,0,0,0,0,1,1,0,0,18
7868,3,0,0,1,0,0,0,0,1,1,0,0,21
